Crash Year,Crash Month,Crash Day,Time of Day,Day of Week,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions,Speed Limit at Crash Site,Imputed_Speed Limit at Crash Site,Worst Injury In Crash,Person Age,Imputed_Person Age,Person Gender,ADI Impute Column,Column 2
2012,10,17,10:00 PM - 11:00 PM,3,Wayne County: Detroit,0,1,4,1,,"30,822928631",1,,"42,755034665",1,"[2012 10 17 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000675417229216624 0.739108978639196
	 0.102170635643117 0.025636049994232 0.000120761006939499 0.123357389663256 0.00209329315683367 0.00416253146578277 30.822928631063 1 40.5661933237196 0.232457382556037 0.766376204103334]","[42,7550346649059]"
2012,10,17,10:00 PM - 11:00 PM,3,Wayne County: Detroit,1,1,3,1,25,25,1,,"42,755034665",1,"[2012 10 17 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0.000672420424362216 0.766124719135096
	 0.0951994722991592 0.0251888708060653 -0.0000355924092488109 0.107100529983631 0.00204507673404182 0.00184206390149204 25 1 40.3590428783796 0.251494719782107 0.750516089438159]","[42,7550346649059]"
2012,11,17,6:00 AM - 7:00 AM,6,Wayne County: Detroit,1,1,4,1,35,35,1,,"42,755034665",1,"[2012 11 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000673351517807749 0.728676467757534
	 0.111288631621648 0.0253198622543391 0.000496946255731948 0.124883777634881 0.00190385126907208 0.0045300860794378 35 1 41.2287545069881 0.274023906684134 0.724065752128575]","[42,7550346649059]"
2012,12,17,7:00 AM - 8:00 AM,1,Wayne County: Detroit,1,0,2,1,25,25,1,54,54,1,"[2012 12 17 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000659109588907537 0.761273783960513
	 0.124063335662065 0.023168506313017 0.00134948986470946 0.0896029545187507 0.00115970531363054 -0.0000123270538363771 25 1 54 0 1]",[54]
2012,1,18,9:00 AM - 10:00 AM,3,Wayne County: Hamtramck,0,1,2,1,25,25,3,16,16,0,"[2012 1 18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000654554792484774 0.749956518935201
	 0.138568071630546 0.0224745227820877 0.00198430883222001 0.0878475533255815 0.000804821902705567 0.0000069486589192691 25 3 16 1 0]",[16]
2012,1,18,9:00 AM - 10:00 AM,3,Wayne County: Hamtramck,0,1,2,1,25,25,3,39,39,0,"[2012 1 18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000654320123079743 0.749140464848913
	 0.139427018663844 0.0224387040845539 0.00202089619823554 0.0878592061667058 0.000785285287196768 0.0000237145860086841 25 3 39 1 0]",[39]
2012,1,18,9:00 AM - 10:00 AM,3,Wayne County: Hamtramck,0,1,2,1,25,25,3,56,56,1,"[2012 1 18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000656589578313625 0.750226607509462
	 0.134381670806902 0.0227832406681123 0.00178042869047458 0.0907289559220441 0.000937631163340857 0.000322342472876383 25 3 56 0 1]",[56]
2012,1,18,9:00 AM - 10:00 AM,3,Wayne County: Hamtramck,0,1,2,1,25,25,3,,"42,755034665",0,"[2012 1 18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000655433387491553 0.749771894860539
	 0.136904795865712 0.0226077409179447 0.00190129376115731 0.089223718557051 0.00086054769387048 0.000163526741998607 25 3 43.8828068157549 0.525332195362564 0.477572982411727]","[42,7550346649059]"
2012,1,18,8:00 PM - 9:00 PM,3,Wayne County: Dearborn,0,1,4,1,,"34,984220196",1,29,29,1,"[2012 1 18 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000669186748543816 0.700645776357638
	 0.133024971302991 0.0246804691854665 0.00137194235379552 0.131027536613834 0.00148429001840354 0.00574485955490752 34.9842201963864 1 29 0 1]",[29]
2012,1,18,8:00 PM - 9:00 PM,3,Wayne County: Dearborn,0,1,4,1,,"35,049902735",1,44,44,1,"[2012 1 18 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000669036104073509 0.700048515552123
	 0.133611540822848 0.0246574555382898 0.00139665199503805 0.131067182593158 0.00147135399570262 0.00576059170260336 35.0499027352179 1 44 0 1]",[44]
2012,1,18,5:00 PM - 6:00 PM,3,Wayne County: Detroit,0,1,2,1,30,30,0,,"42,755034665",1,"[2012 1 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000661012740994113 0.779367966706565
	 0.111597901107122 0.0234621315455337 0.000861613234603788 0.0844794131871308 0.00137984448242032 -0.000925252527843807 30 0 42.0539520822429 0.411674969098432 0.593382756636413]","[42,7550346649059]"
2012,1,18,6:00 PM - 7:00 PM,3,Wayne County: Detroit,0,1,4,1,30,30,0,,"42,755034665",1,"[2012 1 18 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000670990050608588 0.751578661702432
	 0.105021980258581 0.0249679286290801 0.000346857486888165 0.111366198231531 0.00187453391486681 0.00259230270374092 30 0 41.0207853112832 0.287445223920912 0.713311048462765]","[42,7550346649059]"
2012,2,18,8:00 PM - 9:00 PM,6,Wayne County: Detroit,0,0,4,1,30,30,3,57,57,1,"[2012 2 18 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000673110957851639 0.715505111413206
	 0.118080109015233 0.0252797714614978 0.000739912298729598 0.130301093717209 0.00181750860797492 0.00538236898421128 30 3 57 0 1]",[57]
2012,3,18,8:00 PM - 9:00 PM,7,Wayne County: Lincoln Park,1,0,4,1,40,40,2,26,26,0,"[2012 3 18 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000666919073815051 0.677938484300725
	 0.148427842520757 0.0243302903080043 0.00197237750547742 0.137635243678872 0.001215817359999 0.00691032619652741 40 2 26 1 0]",[26]
2012,4,18,4:00 PM - 5:00 PM,3,Wayne County: Detroit,0,0,2,1,25,25,1,22,22,0,"[2012 4 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000656066817804036 0.7707353226284 0.125595971139988
	 0.0227095545411543 0.00149003973719421 0.0809709415336899 0.00101414489834022 -0.00115187185398896 25 1 22 1 0]",[22]
2012,5,18,5:00 PM - 6:00 PM,5,Wayne County: Detroit,0,0,2,1,35,35,1,42,42,0,"[2012 5 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000658982519450459 0.755589886219029
	 0.127040468976472 0.0231476776572189 0.00145661726343722 0.0919064245298128 0.00112094392254578 0.000351648357674742 35 1 42 1 0]",[42]
2012,6,18,4:00 PM - 5:00 PM,1,Wayne County: Detroit,0,0,2,1,25,25,0,49,49,1,"[2012 6 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000657066363844871 0.7779355155362 0.120152663325846
	 0.0228631383886372 0.00127216468599298 0.0792892389739094 0.00111738174831499 -0.00147542875112631 25 0 49 0 1]",[49]
2012,7,18,6:00 PM - 7:00 PM,3,Wayne County: Detroit,1,1,2,1,25,25,2,,"42,755034665",1,"[2012 7 18 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000662635327918425 0.772109592009694
	 0.111841061332453 0.0237062668581532 0.000823524104038173 0.0900522633130175 0.00144556866596183 -0.000167759553465176 25 2 41.9618534220354 0.394153273401686 0.609928319592972]","[42,7550346649059]"
2012,7,18,12:00 midnight - 1:00 AM,3,Wayne County: Detroit,1,1,5,1,35,35,1,52,52,1,"[2012 7 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0.000674391737998861 0.736434704191199
	 0.105496807275074 0.0254797683098174 0.000265790396375993 0.123017492360869 0.00201271407832635 0.00417541837843719 35 1 52 0 1]",[52]
2012,8,18,1:00 PM - 2:00 PM,6,Wayne County: Belleville,0,0,2,1,25,25,2,55,55,0,"[2012 8 18 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00065222040416462 0.729146526520861
	 0.153194751753008 0.0221147433563717 0.00255967780772064 0.0935254729129306 0.000542242943126853 0.00103302346757682 25 2 55 1 0]",[55]
2012,8,18,7:00 AM - 8:00 AM,6,Wayne County: Detroit,0,0,2,1,25,25,0,24,24,1,"[2012 8 18 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.00066112069934591 0.762271017973213
	 0.119575683569836 0.0234738318661326 0.00113581757344625 0.0921308038550692 0.00129489554094894 0.000249954839568572 25 0 24 0 1]",[24]
2012,8,18,12:00 midnight - 1:00 AM,6,Wayne County: Detroit,1,0,5,1,35,35,4,23,23,0,"[2012 8 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0.000672726038303564 0.705512463593791
	 0.123636142417765 0.025218652885711 0.000944076069732349 0.134112613844641 0.00173893638259173 0.00599577269424044 35 4 23 1 0]",[23]
2012,9,18,4:00 PM - 5:00 PM,2,Wayne County: Wood Haven,1,0,2,1,,"34,616877748",3,26,26,0,"[2012 9 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000653767099267112 0.707048423830352
	 0.160700573337105 0.0223433091419111 0.00277620944644668 0.10548951407169 0.000523285083485714 0.00278275553812299 34.6168777475747 3 26 1 0]",[26]
2012,9,18,7:00 AM - 8:00 AM,2,Wayne County: Detroit,1,1,2,1,30,30,0,,"42,755034665",1,"[2012 9 18 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.00066030032681715 0.773150284890881
	 0.115997893953884 0.0233523696184191 0.00103498764971198 0.0861538602369939 0.00130042592517917 -0.000621127900131131 30 0 42.3550694356041 0.428574968625401 0.575961644639833]","[42,7550346649059]"
2012,10,18,12:00 noon - 1:00 PM,4,Wayne County: Flat Rock,1,0,2,1,25,25,2,55,55,0,"[2012 10 18 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0.000652620880856058 0.735356155514277
	 0.149420561259913 0.0221771872208889 0.00241700315235729 0.0913946843173479 0.000601480838637356 0.00067829018594698 25 2 55 1 0]",[55]
2012,10,18,7:00 AM - 8:00 AM,4,Wayne County: Dearborn,0,1,2,1,25,25,1,,"42,755034665",0,"[2012 10 18 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000657228431738296 0.730408825456272
	 0.142604801416752 0.0228747251463054 0.00204793329139031 0.100355337966002 0.000872326558387568 0.00176881679701275 25 1 44.0950602473093 0.517043265021753 0.483637573938674]","[42,7550346649059]"
2012,11,18,7:00 PM - 8:00 PM,7,Wayne County: Detroit,0,0,4,1,55,55,3,42,42,1,"[2012 11 18 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000674495377311967 0.693579406523952
	 0.125826862254797 0.0254837698050506 0.000969473120682166 0.141950353510029 0.00178900177965728 0.00709381814196766 55 3 42 0 1]",[42]
2012,11,18,7:00 PM - 8:00 PM,7,Wayne County: Detroit,0,0,4,1,55,55,3,,"42,755034665",1,"[2012 11 18 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000673747240159834 0.693057215982984
	 0.127568742853377 0.0253701467306622 0.00105147846513391 0.141076255045112 0.00173789775150802 0.00700648652453517 55 3 42.144539782208 0.302888363534866 0.691545073589886]","[42,7550346649059]"
2012,12,18,7:00 AM - 8:00 AM,2,Wayne County: Van Buren Twp.,1,0,5,1,45,45,2,41,41,1,"[2012 12 18 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0.000665286118485644 0.645406945015945
	 0.167273083893078 0.0240737016059509 0.00267426066281053 0.149483865941408 0.000935501434344085 0.00884500347641698 45 2 41 0 1]",[41]
2012,12,18,7:00 AM - 8:00 AM,2,Wayne County: Westland,1,1,4,1,25,25,1,34,34,0,"[2012 12 18 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0.000664654084664785 0.694089653673969
	 0.145203991697836 0.0239911447512347 0.00192528658860075 0.127218333678886 0.00115643270714245 0.0054454242197193 25 1 34 1 0]",[34]
2012,12,18,4:00 AM - 5:00 AM,2,Wayne County: Detroit,0,1,4,1,35,35,0,,"42,755034665",1,"[2012 12 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000674604933360458 0.729600441023342
	 0.10834678471541 0.0255102377409944 0.000358738041609384 0.126326707860959 0.00198973404128615 0.00467307540610085 35 0 40.9765825104864 0.254095078761477 0.743900045380126]","[42,7550346649059]"
2012,1,19,7:00 PM - 8:00 PM,4,Wayne County: Detroit,0,0,4,1,30,30,2,51,51,0,"[2012 1 19 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000669064966764234 0.724332960760743
	 0.121916642547421 0.0246684741944927 0.000989319386534777 0.120467790222716 0.00160377764305954 0.00412121089935892 30 2 51 1 0]",[51]
2012,2,19,12:00 midnight - 1:00 AM,7,Wayne County: Detroit,1,0,4,1,25,25,1,,"42,755034665",1,"[2012 2 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0.000674247446539029 0.741509000198991
	 0.103352842758528 0.0254592692154526 0.00019540676832434 0.120581111464105 0.00203068015396917 0.00380821463594677 25 1 40.7111119694348 0.24786269464695 0.751388558273174]","[42,7550346649059]"
2012,3,19,7:00 PM - 8:00 PM,1,Wayne County: Detroit,0,0,2,1,25,25,0,32,32,1,"[2012 3 19 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000660843436413192 0.767809204363601
	 0.11747453763898 0.0234332900067995 0.00107073634583865 0.0892951049077456 0.00130677155212783 -0.000170461029948287 25 0 32 0 1]",[32]
2012,5,19,8:00 PM - 9:00 PM,6,Wayne County: Hamtramck,0,0,3,1,25,25,2,47,47,1,"[2012 5 19 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.000665213350773653 0.720749781944321
	 0.131313119666938 0.0240832666465554 0.00142641006869574 0.116359809667798 0.00133586933842547 0.00373218363002088 25 2 47 0 1]",[47]
2012,5,19,5:00 PM - 6:00 PM,6,Wayne County: Westland,1,1,2,1,35,35,2,32,32,1,"[2012 5 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0.000660689494404333 0.714146334208136
	 0.143497258224669 0.0233952652276141 0.00197967957791166 0.112584329919035 0.00100832616926886 0.00343739663344758 35 2 32 0 1]",[32]
2012,5,19,12:00 noon - 1:00 PM,6,Wayne County: Detroit,0,1,2,1,25,25,1,,"42,755034665",1,"[2012 5 19 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0.000661090086667583 0.775830252822297
	 0.113138996961889 0.0234728962321513 0.000912961887171379 0.0861437381240398 0.00136581779150176 -0.000673057272930202 25 1 42.1380317799585 0.413964389132847 0.590724498534188]","[42,7550346649059]"
2012,6,19,11:00 PM - 12:00 midnight,2,Wayne County: Detroit,0,0,4,1,40,40,3,35,35,0,"[2012 6 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000671914647249151 0.70542345682004
	 0.12529655309358 0.0250955536749857 0.00102506392053294 0.132955433971985 0.00168607787416714 0.0058687406699108 40 3 35 1 0]",[35]
2012,6,19,2:00 PM - 3:00 PM,2,Wayne County: Detroit,1,0,2,1,35,35,1,58,58,0,"[2012 6 19 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0.000655622684991017 0.769411117419182
	 0.127116059083213 0.0226418246842697 0.00155561590480837 0.080896477478713 0.000978354237924467 -0.00113505228444174 35 1 58 1 0]",[58]
2012,7,19,9:00 PM - 10:00 PM,4,Wayne County: Dearborn Heights,0,0,4,1,40,40,1,64,64,1,"[2012 7 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000668959452967634 0.677782880207536
	 0.144434285914509 0.0246397402036526 0.00177504002986167 0.140711439446113 0.00134669905172455 0.00725545763813765 40 1 64 0 1]",[64]
2012,7,19,4:00 AM - 5:00 AM,4,Wayne County: Taylor,0,1,4,1,45,45,1,,"42,755034665",1,"[2012 7 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000672902355060129 0.667924658703507
	 0.141297056766707 0.0252351187827097 0.00155289710270939 0.150844295357658 0.0015482354393697 0.00856946902903128 45 1 42.9938947790158 0.340316376469642 0.651705730899933]","[42,7550346649059]"
2012,7,19,9:00 PM - 10:00 PM,4,Wayne County: Westland,1,1,3,1,45,45,2,,"42,755034665",1,"[2012 7 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0.000669729636721584 0.68039045601405
	 0.141649110932391 0.0247572776450048 0.0016561382891287 0.140704181201668 0.00141043796631402 0.00720521914691016 45 2 43.221844837959 0.37626789320656 0.617488511214148]","[42,7550346649059]"
2012,9,19,1:00 AM - 2:00 AM,3,Wayne County: Wood Haven,0,0,2,1,,"35,233626119",2,,"42,755034665",1,"[2012 9 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0.000661620161766006 0.699695049188836
	 0.148566888335379 0.0235324806347874 0.00212920098858348 0.120289206228217 0.000990711723107585 0.00456840035440518 35.2336261194859 2 44.1525755444813 0.480454151618552 0.516466981550364]","[42,7550346649059]"
